node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType
35,18,10,4.393542015852342,-99.3084179601527,987709,-99.30844133761337,3338250,false,1,DormandPrince54Integrator,RANDOM
3,2,3,1.0618391176471855,-3.560156469450431,114792,-3.560156470486517,49959,false,1,DormandPrince54Integrator,RANDOM
3,2,4,0.984349056894592,-3.5246013790326822,145084,-3.5246013970021814,69583,false,1,DormandPrince54Integrator,RANDOM
3,2,6,2.279862882095234,-5.1663624414898095,258792,-5.1663619624901145,172083,false,1,DormandPrince54Integrator,RANDOM
3,2,8,4.281219425317598,-10.393415009540487,558292,-10.393412262660307,364000,false,1,DormandPrince54Integrator,RANDOM
7,4,3,1.5476069494553937,-9.277459236666052,118708,-9.277459558147452,85666,false,1,DormandPrince54Integrator,RANDOM
13,7,6,3.810807709386185,-29.003445551902615,419750,-29.0034452065482,439833,false,1,DormandPrince54Integrator,RANDOM
257,129,7,4.614198972101527,-807.086438336866,889292,-807.0864640356922,9517417,false,1,DormandPrince54Integrator,RANDOM
135,68,5,5.358144529807549,-413.0846696468166,454292,-413.084710332074,3070041,false,1,DormandPrince54Integrator,RANDOM
3,2,10,0.5179251417766657,-5.7801758795071,588541,-5.780175879033484,303125,false,1,DormandPrince54Integrator,RANDOM
9,5,10,4.791006887248085,-23.6848395311027,1180417,-23.684835679760535,1210416,false,1,DormandPrince54Integrator,RANDOM
3,2,8,0.4007979412689114,-4.693733490450162,359709,-4.693733490024012,182708,false,1,DormandPrince54Integrator,RANDOM
15,8,10,2.285531659622356,-32.574076952682375,635000,-32.57407695404723,1498459,false,1,DormandPrince54Integrator,RANDOM
69,35,9,3.531317160991759,-167.7490117766264,864792,-167.7490267602618,3834166,false,1,DormandPrince54Integrator,RANDOM
15,8,6,4.160438247064672,-32.41631937122613,422166,-32.416320584865325,508333,false,1,DormandPrince54Integrator,RANDOM
93,47,6,5.326722703860928,-266.0848754852462,540000,-266.0848677824899,2648666,false,1,DormandPrince54Integrator,RANDOM
127,64,6,3.722161058414498,-367.64386882584927,521834,-367.643863074126,3577916,false,1,DormandPrince54Integrator,RANDOM
7,4,9,2.6283026624724015,-12.464903178101498,493458,-12.464902346489712,575459,false,1,DormandPrince54Integrator,RANDOM
29,15,4,1.9944072721924029,-42.8422514020298,197250,-42.842252085332724,446000,false,1,DormandPrince54Integrator,RANDOM
15,8,10,3.568293632024381,-39.131982888257944,833666,-39.131989000891316,1559333,false,1,DormandPrince54Integrator,RANDOM
11,6,7,4.696362200790122,-29.68247030012335,481250,-29.68246635278716,590292,false,1,DormandPrince54Integrator,RANDOM
